"x","y","color"
2.15385433007032,1.52570580705069,"9"
1.97810771618969,1.44938565106131,"8"
2.06827728380449,1.55443068724126,"9"
1.87292809551581,1.76867906972766,"8"
1.6931690685451,1.49507848350331,"9"
1.95769801503047,1.41644635973498,"8"
1.64677773183211,1.59171219137497,"9"
1.93408435932361,1.81538473363034,"8"
1.59131324873305,1.49733605389483,"9"
1.77267950284294,1.53470725230873,"8"
2.18028159998357,1.56550474734977,"9"
1.61736083263531,1.59568956415169,"8"
1.8414029283449,1.6230977521278,"9"
2.12013002997264,1.6307067099493,"8"
2.02580792433582,1.73944813748822,"9"
1.9357963274233,1.53633232126012,"8"
1.86001625400967,1.76210316470824,"9"
1.62010902632027,1.48792839902453,"8"
1.82000087597407,1.66301766191609,"9"
2.06532041938044,1.46361540062353,"8"
1.77768710860982,1.69690696094185,"9"
1.93246414931492,1.4395690927282,"8"
2.0461421678774,1.60238578440622,"9"
2.06405969918705,1.50455787512474,"8"
2.16728440346196,1.48434214610606,"9"
1.83817717363126,1.47774147000164,"8"
1.73569284635595,1.50120935020968,"9"
1.99547432223334,1.51988697322086,"8"
1.70372321642935,1.42999395905063,"9"
1.80465391580946,1.65561633734033,"8"
1.94384377053938,1.6309303579852,"9"
1.87362235994078,1.8180428870488,"8"
1.66577341593801,1.56371241542511,"9"
1.83140980731695,1.54455181900412,"8"
1.94338667253033,1.77122109723277,"9"
1.96654478646814,1.72962856795639,"8"
2.0777732906863,1.66839787052013,"9"
1.91288661118596,1.55718119572848,"8"
1.82841603504493,1.44467336256057,"9"
1.8001972856,1.58397152079269,"8"
1.97273755259811,1.71914029694162,"9"
2.00529622286558,1.69766038809903,"8"
1.9775474932976,1.78755029165186,"9"
2.08838469162583,1.54447265518829,"8"
1.84013826726004,1.57595591051504,"9"
1.67208491102793,1.55623918808997,"8"
1.67431214591488,1.64761277744547,"9"
1.63573469850234,1.53812159704976,"8"
1.66771936090663,1.63500655619428,"9"
1.75378467468544,1.64849260975607,"8"
1.93359779589809,1.43523402945139,"9"
1.63153496966697,1.51745804692619,"8"
1.8072966991458,1.80649576652795,"9"
1.78806709544733,1.78987606442533,"8"
1.59883151552639,1.58782368027605,"9"
1.66883757943287,1.60428274157457,"8"
1.75274018617346,1.49908504905179,"9"
1.62956941942684,1.49359012641944,"8"
1.80099717830307,1.7778856322635,"9"
1.86460810550488,1.56754448045976,"8"
1.64861591043882,1.50057817613706,"9"
2.01743248361162,1.44907500608824,"8"
1.65811698604375,1.56681223460473,"9"
1.70553596573881,1.53706498900428,"8"
1.80269132740795,1.4279793667607,"9"
1.7800155992154,1.63991136210971,"8"
2.07422343152576,1.70347632924095,"9"
1.88911252073012,1.82948047635145,"8"
1.64067817945033,1.56135648689233,"9"
1.88880266970954,1.78177115730941,"8"
2.10509799048304,1.58743169032969,"9"
1.95944613823667,1.44759973734617,"8"
2.11982645769604,1.59368255957961,"9"
1.80049839732237,1.58991296929307,"8"
1.78478707466274,1.51249778703786,"9"
1.68299920903518,1.58420156212524,"8"
1.86923730117269,1.70360967507586,"9"
1.69700274290516,1.48049841532484,"8"
2.09519154462032,1.65587401660159,"9"
1.84056372474879,1.59342674552463,"8"
1.86954178242013,1.50355845028535,"9"
1.84192631556652,1.61778969005682,"8"
1.92382064065895,1.74503481588326,"9"
1.91185090621002,1.55445174397901,"8"
1.98614330193959,1.77382180714048,"9"
1.74887660634703,1.59427387234755,"8"
1.88576600607484,1.48100622082129,"9"
2.03975989995524,1.45139350709505,"8"
1.6727795919869,1.58741298192181,"9"
1.90383060532622,1.79857494160533,"8"
2.00338451424614,1.61562003884465,"9"
2.00913073727861,1.4285430050455,"8"
1.7097495466005,1.65637969565578,"9"
2.10962565569207,1.6551159020979,"8"
1.89884041016921,1.56652195695788,"9"
1.89651939971372,1.43554602367803,"8"
1.91642049816437,1.5868509916123,"9"
1.78639009408652,1.69166652732529,"8"
1.86158302379772,1.79788033585064,"9"
1.62095689889974,1.55206474838778,"8"
1.78283609310165,1.60852710497566,"9"
2.1292235373985,1.45781201696955,"8"
2.02942470321431,1.74907672302797,"9"
2.09984043100848,1.546389202727,"8"
1.87469810526818,1.41658311281353,"9"
1.73275780421681,1.43652306976728,"8"
1.99051396013237,1.71496885819361,"9"
1.74697552039288,1.59681546655484,"8"
1.84209296735934,1.84084412562661,"9"
1.92061509750783,1.81189503418282,"8"
1.92377219791524,1.48248207024299,"9"
2.16828703391365,1.49752388279885,"8"
1.93140137591399,1.69978092205711,"9"
1.97684454428963,1.54420904479921,"8"
1.97910190885887,1.73996180915274,"9"
2.00423492770642,1.50684968209825,"8"
1.99088448588736,1.73870067941025,"9"
2.00844073225744,1.56017645904794,"8"
1.83294174959883,1.65564632616006,"9"
1.80202027433551,1.7225668117404,"8"
2.01484672538936,1.69873191057704,"9"
2.10248778923414,1.53593871709891,"8"
1.7920509998221,1.49348119776696,"9"
1.84402296086773,1.47445264263079,"8"
1.91820629639551,1.78582238839008,"9"
1.71239382983185,1.57639868175611,"8"
1.79892386612483,1.68891654713079,"9"
2.11323024914599,1.46145075201057,"8"
1.90883710212074,1.64721752903424,"9"
1.6592696532607,1.50850539295934,"8"
1.81759601272642,1.6918985735625,"9"
1.82081005512736,1.55846170419827,"8"
1.66305072209797,1.54176318310201,"9"
2.03308523632586,1.66763412500732,"8"
2.03639266220852,1.69560568025336,"9"
1.71163989324122,1.61073479093611,"8"
1.54393657762557,1.53899329169653,"9"
1.87478179414756,1.40403044819832,"8"
1.97300671203993,1.73831427507102,"9"
1.79628195613622,1.56331305173226,"8"
1.90619363891892,1.43596975193359,"9"
1.90640338184312,1.41840754300356,"8"
2.03974498133175,1.46746235610917,"9"
2.06722337799147,1.61559271244332,"8"
1.79762838641181,1.68803953835741,"9"
2.10049150977283,1.6325129032135,"8"
2.03199836239218,1.5441071099136,"9"
1.8470464607235,1.69502298315056,"8"
2.03698170441202,1.47775359465741,"9"
1.82131644175387,1.46469702306204,"8"
1.70810196991078,1.60129990163259,"9"
1.79359923372976,1.58210610589013,"8"
1.80674727912993,1.55868587284349,"9"
2.16104054660536,1.52642917041667,"8"
1.97126644640229,1.77619034904055,"9"
1.57009476609528,1.53385111959651,"8"
2.00890908367,1.59714448722079,"9"
2.09140114043839,1.46781459068879,"8"
2.19770880416035,1.5554110285826,"9"
1.69229923631065,1.65507206148468,"8"
1.69622428505681,1.68721691532992,"9"
1.99855314777232,1.71285782768391,"8"
1.82075127447024,1.81973063447513,"9"
2.11367550841532,1.58353545856662,"8"
1.87614051741547,1.60595364556648,"9"
1.82614461611956,1.53331777723506,"8"
1.79238056577742,1.71395653127693,"9"
2.00420332793147,1.56617764281109,"8"
1.78901210194453,1.4359687323682,"9"
1.84547351347282,1.57342350939289,"8"
1.88351695425808,1.64107121843845,"9"
1.75497966632246,1.71022201599553,"8"
1.93715213797986,1.41330636702478,"9"
1.93071395205333,1.40446425848641,"8"
1.81367197935469,1.55178726385348,"9"
1.93876813631504,1.7867375052534,"8"
2.23773913946934,1.5373659377452,"9"
2.00025753234514,1.58082131007686,"8"
1.937599880388,1.75684353746474,"9"
1.76959316944704,1.61973813981749,"8"
1.98232470126823,1.64345373739488,"9"
1.88470394397154,1.82982160537504,"8"
1.84633720642887,1.6587184955366,"9"
1.91325428942218,1.45125082125887,"8"
1.67839400889351,1.66315196189098,"9"
1.86906411964446,1.50151992952451,"8"
1.90064738132059,1.75414983802475,"9"
1.84604768734425,1.79402374862693,"8"
1.87830096832476,1.4326997414697,"9"
2.1570416111499,1.62013851120137,"8"
1.88200157578103,1.42165474956855,"9"
2.0515800700523,1.43293659100309,"8"
1.79382344777695,1.65830994201824,"9"
1.67796989809721,1.65553737725131,"8"
2.02105565764941,1.48045470206998,"9"
2.04394736350514,1.6187665859703,"8"
1.82599157560616,1.49346989034675,"9"
1.93972575385123,1.58176993173547,"8"
1.95473749330267,1.7484498672653,"9"
2.04775563441217,1.56287084277719,"8"
1.67018720856867,1.51617480595596,"9"
1.79621218587271,1.72443182407878,"8"
1.91192953195422,1.80628971443512,"9"
1.9966253391467,1.43830696507357,"8"
1.54518427653238,1.5412291480694,"9"
1.68049819720909,1.44777639852837,"8"
1.89447510056197,1.62240105252713,"9"
2.04416538123041,1.43820793032646,"8"
2.06083662924356,1.591493671434,"9"
1.72194349532947,1.62732809516601,"8"
1.88810916431248,1.65221865233034,"9"
1.96109304833226,1.72125173630193,"8"
1.7522180865053,1.48949105259962,"9"
1.92527752299793,1.57582016675733,"8"
1.96706650056876,1.5165923059918,"9"
1.71676114830188,1.5117853899952,"8"
2.00458507915027,1.54175151013769,"9"
1.8737620122265,1.49866225700825,"8"
1.7414375510998,1.57396781947464,"9"
1.75864739529788,1.71302111973055,"8"
1.6241910601966,1.56362719731405,"9"
1.73263767967,1.7206019660458,"8"
1.9756265960168,1.73865001872182,"9"
1.75673724990338,1.41294381339103,"8"
2.00044925510883,1.77436182126403,"9"
1.75140243326313,1.69127318696119,"8"
1.98254909133538,1.63734239772893,"9"
1.79865614441223,1.48653362356126,"8"
1.80952856852673,1.76627440555021,"9"
1.99054020643234,1.55605777343735,"8"
1.78366483328863,1.56335173398256,"9"
1.62374513107351,1.54966220553033,"8"
1.98333198972977,1.44389209141955,"9"
1.96842050692067,1.65328426673077,"8"
1.856314110104,1.56651992737316,"9"
1.81296850182116,1.40159768159501,"8"
1.77358983503654,1.74614601782523,"9"
2.03175618662498,1.66635532295331,"8"
2.06006963225081,1.51147835040465,"9"
1.77856015786528,1.7754516591318,"8"
1.7613225034438,1.59023340968415,"9"
1.83940484235064,1.66981475255452,"8"
1.94553338154219,1.81352761378512,"9"
1.88504007435403,1.54405843457207,"8"
2.03906756313517,1.72272985395975,"9"
1.86296746996231,1.80727663300931,"8"
1.82039600447751,1.68482391294092,"9"
2.12890345184133,1.46626119236462,"8"
2.08509801747277,1.48777093705721,"9"
1.6928875434678,1.48590700249188,"8"
1.99053922644816,1.74632074767724,"9"
2.16932560736313,1.51137559851632,"8"
2.12439248361624,1.57848305432126,"9"
1.77151294588111,1.68796194638126,"8"
1.78300760849379,1.77571332561784,"9"
2.06339485291391,1.56558911073953,"8"
1.83947244565933,1.53598848534748,"9"
2.21527423267252,1.52923078499734,"8"
1.96594033576548,1.54172178651206,"9"
2.10832970659248,1.52433224944398,"8"
1.80538566340692,1.54030777760781,"9"
1.75379992742092,1.64136776691303,"8"
1.79611786478199,1.68049093442969,"9"
1.88120399671606,1.76419222555123,"8"
1.99200562271289,1.68681663614698,"9"
1.85918090073391,1.62761669154279,"8"
2.09216336067765,1.54648417527787,"9"
1.84679581620731,1.5038999506738,"8"
1.8344182067085,1.42105042692274,"9"
2.03807290014811,1.42334418944083,"8"
1.90769825456663,1.73589347130619,"9"
1.80072271311655,1.41003188085742,"8"
1.88328544795513,1.74972088695504,"9"
2.06449457327835,1.6953701492399,"8"
1.74072605976834,1.73987140380777,"9"
1.99804749339818,1.42082636281848,"8"
1.93856912245974,1.58467283812352,"9"
2.12259272416122,1.51918745008297,"8"
1.66192525532096,1.46428351118229,"9"
1.67466271179728,1.57684112517163,"8"
2.1391710829921,1.58576468066312,"9"
1.82949682208709,1.46829767236486,"8"
2.00513504771516,1.61757566118613,"9"
1.77795154438354,1.46028632614762,"8"
2.13655222603119,1.60407416233793,"9"
2.07597688119859,1.53635754543357,"8"
1.71411471092142,1.66395925744437,"9"
2.04766269540414,1.54750932278112,"8"
1.9877492801752,1.51402802430093,"9"
1.92592349601909,1.66454007513821,"8"
1.9275802897755,1.47535672378726,"9"
1.78679206292144,1.53900905456394,"8"
1.93917918647639,1.83297850205563,"9"
1.87666097865439,1.61877587730996,"8"
1.84917681827209,1.84449148308486,"9"
1.95818735123612,1.47513385876082,"8"
1.89976368844509,1.67050703302957,"9"
1.8607986648567,1.40110092274845,"8"
1.83418661914765,1.6947061132174,"9"
1.66487126890569,1.62706968272105,"8"
2.1835228074342,1.54143106252886,"9"
1.61551602254621,1.57169110341929,"8"
1.79252627142705,1.47190752243623,"9"
1.88676010444761,1.53988083978184,"8"
2.07632342400029,1.66970634474419,"9"
1.93831644719466,1.48089101901278,"8"
1.60939256031997,1.49064558548853,"9"
2.17926490725949,1.56074421308003,"8"
1.90639877691864,1.76309025348164,"9"
2.14428683929145,1.51269127978012,"8"
1.88510634750127,1.88348281024955,"9"
2.17864116770215,1.57314164834097,"8"
1.82019854616373,1.75075627155602,"9"
1.72850417485461,1.66974329170771,"8"
1.8260911849793,1.45574998473749,"9"
2.02582105016335,1.4316535660997,"8"
1.6117911376059,1.51276694717817,"9"
1.88169808965176,1.50934778517112,"8"
2.07885913690552,1.68975595608354,"9"
1.75627416977658,1.58991719982587,"8"
1.86424253298901,1.51087650042027,"9"
1.8226021178998,1.50309214242734,"8"
2.17041876586155,1.57576900478452,"9"
1.7068073223345,1.44634949476458,"8"
1.77658678917214,1.54369419151917,"9"
1.63181202858686,1.51391558828764,"8"
1.76470792060717,1.57854159097187,"9"
1.75711067486554,1.66566850538366,"8"
2.05760275642387,1.42452107989229,"9"
1.79244522331282,1.74084813534282,"8"
1.98442685743793,1.49198102126829,"9"
1.9707981229294,1.80086020370945,"8"
2.01473004883155,1.49989843335934,"9"
1.77684321021661,1.44656105213799,"8"
1.79216297157108,1.50820663701743,"9"
1.78890212858095,1.76438648430631,"8"
2.05769431102089,1.7140618363861,"9"
1.8042562387418,1.70989862889983,"8"
1.73861067951656,1.6045413072221,"9"
2.10501697193831,1.60656001875177,"8"
1.77743671229109,1.47268650904298,"9"
1.73928341967985,1.67580343913287,"8"
1.85253592347726,1.39910361301154,"9"
1.85016725282184,1.4295965900179,"8"
1.90742959850467,1.4290069680661,"9"
1.74721846333704,1.63696021414362,"8"
1.79778913687914,1.41106216367334,"9"
2.17635054769925,1.54352999585681,"8"
1.91797960875555,1.39550964548253,"9"
1.91808056039735,1.65745896720327,"8"
2.19171233777888,1.54285345613025,"9"
1.92950554052367,1.65123175331391,"8"
1.89961712434887,1.70022732010111,"9"
1.72129891416989,1.62604055148549,"8"
1.9572905797977,1.39831159161404,"9"
1.79281158279627,1.43657173928805,"8"
1.8154014123138,1.56433008508757,"9"
1.80130274570547,1.70881083831191,"8"
2.00624453020282,1.54911099830642,"9"
1.77838759263977,1.64855577484705,"8"
2.09077393030748,1.6819158651866,"9"
1.75912172417156,1.59830540688708,"8"
1.61904732277616,1.53030306254514,"9"
1.74500670842826,1.62290771319531,"8"
1.8964621622581,1.80760914520361,"9"
2.03345404798164,1.71748947016895,"8"
1.90948130772449,1.44364476357587,"9"
1.86201273347251,1.53908379576169,"8"
1.78622797201387,1.55547658088617,"9"
1.80096098431386,1.40474666878581,"8"
1.73289787629619,1.51396292997524,"9"
1.95814612880349,1.67908627763391,"8"
1.94159642118029,1.67728054258041,"9"
1.87403970747254,1.71370923928916,"8"
1.6796046225354,1.62329499414191,"9"
1.79667375446297,1.66932064332068,"8"
1.78856695024296,1.74807561878115,"9"
1.67471625003963,1.60525147677399,"8"
2.06878257356584,1.68050573058426,"9"
1.67888408480212,1.5450714730192,"8"
1.65044709993526,1.63225924330764,"9"
2.20747221866622,1.53958774139173,"8"
1.68134250445291,1.48404641719535,"9"
1.9316566393245,1.40610925937071,"8"
1.89411305845716,1.72006855150685,"9"
1.77375905821099,1.72661320110783,"8"
1.86907315044663,1.84245640845038,"9"
2.02761445124633,1.55798125956208,"8"
2.08403769903817,1.44051067265682,"9"
2.12240714300424,1.50558261331171,"8"
1.79513639607466,1.72823512637988,"9"
1.58997422107495,1.52516052862629,"8"
1.73062090808526,1.60059873587452,"9"
1.77053771959617,1.46335190129466,"8"
1.91503091994674,1.69068059781566,"9"
1.86179341236129,1.6204231007956,"8"
1.98041983018629,1.54051265250891,"9"
1.89858799800276,1.4917301138863,"8"
1.90224334062078,1.65283335456625,"9"
2.05756510351784,1.69494133014232,"8"
1.78168328199535,1.68168431301601,"9"
1.92881251825019,1.66187827675603,"8"
2.0715850428678,1.49249416417442,"9"
2.16434346558526,1.50730367228389,"8"
1.8600156859029,1.40364046432078,"9"
1.58608012925833,1.5463554774411,"8"
2.14567608060315,1.58150798818097,"9"
1.87483370560221,1.42455639960244,"8"
1.93403888260946,1.70229508485645,"9"
2.10475020250305,1.54581773830578,"8"
1.87824483541772,1.40194788356312,"9"
1.97083060722798,1.45611182870343,"8"
1.95841373014263,1.48239758182317,"9"
1.64147128700278,1.59538381723687,"8"
1.88599987584166,1.87029546233825,"9"
2.04002147936263,1.62919682790525,"8"
1.80574913276359,1.72857338157482,"9"
1.90558167709968,1.87123569883406,"8"
1.87013301276601,1.70007802094333,"9"
1.98486636881717,1.56511744847521,"8"
1.65049459482543,1.58727768100798,"9"
2.07225177530199,1.54581896206364,"8"
1.80039918259717,1.69340971871279,"9"
2.07346770749427,1.51657991008833,"8"
2.0937652408611,1.54175803102553,"9"
1.96567193674854,1.54820821424946,"8"
1.87538321479223,1.81699973125942,"9"
1.70041176420636,1.57723426460288,"8"
1.56286500347778,1.5363158326596,"9"
2.02832392114214,1.49707946870476,"8"
2.09243357274681,1.48003600528464,"9"
1.82571474229916,1.7119708805345,"8"
1.84469639183953,1.47091117049567,"9"
1.9837364363484,1.75323509415612,"8"
1.84614934725686,1.50711728879251,"9"
1.78772637853398,1.75314696519636,"8"
1.93070355476811,1.79804997975007,"9"
1.78887929045595,1.5977333243005,"8"
1.94216773821972,1.63497359133326,"9"
1.65396413765848,1.51398269450292,"8"
1.92378301592543,1.64477393277921,"9"
2.23271300666965,1.53572384980507,"8"
1.89951454289257,1.54642336503603,"9"
2.07763080950826,1.6156748413574,"8"
1.65966395870782,1.48506565452553,"9"
1.67054766649381,1.46067285295576,"8"
1.87504642596468,1.79813148467802,"9"
1.75193830113858,1.72578920647502,"8"
1.98908955650404,1.43225368172862,"9"
1.67035436420701,1.51817118856125,"8"
2.21130920900031,1.53759593460709,"9"
1.96448975196108,1.53591693718918,"8"
2.04894202388823,1.62349964436144,"9"
1.86131317261606,1.6604407528881,"8"
1.88823857833631,1.52169420979917,"9"
1.83990279585124,1.61931007299572,"8"
1.9419174878858,1.70485038137995,"9"
1.91746121202595,1.64260204941966,"8"
1.99604536918923,1.49772056555375,"9"
1.76072641136124,1.71473817098886,"8"
2.16297671804204,1.52351064947434,"9"
1.76991584384814,1.51326814889908,"8"
2.05191215430386,1.46743958969601,"9"
1.75464856484904,1.57672571521252,"8"
2.10300340177491,1.45440928163007,"9"
2.15673788823187,1.58226867825724,"8"
1.72531452449038,1.62292607398704,"9"
2.0026464825496,1.56218712045811,"8"
1.69112343550659,1.5791866550222,"9"
1.8989113450516,1.59746074806899,"8"
2.05127213825471,1.41885822606273,"9"
2.01725064683705,1.41138194561936,"8"
1.97457953426055,1.55094345416874,"9"
1.68804435920901,1.57284599533305,"8"
2.06260356423445,1.43277326170355,"9"
1.81404651305638,1.63385451086797,"8"
2.06356474081985,1.46251501040533,"9"
1.87589050596579,1.48054206967354,"8"
1.59488390642218,1.52200456839055,"9"
1.78597330721095,1.61828971342184,"8"
2.04650669987313,1.64088558908552,"9"
1.82022145879454,1.66811872776598,"8"
2.17452519177459,1.58078253073618,"9"
1.58185043162666,1.57010006057099,"8"
1.63349755085073,1.56479114261456,"9"
1.99776737578213,1.42470228569582,"8"
1.74420864041894,1.52297302372754,"9"
1.84242783742957,1.5337050949689,"8"
1.7980850872118,1.52191233974881,"9"
2.13179131248034,1.55152352703735,"8"
1.84552451479248,1.74737967471592,"9"
1.71407714346423,1.47094068992883,"8"
1.74191099987365,1.53445143755525,"9"
1.99888584553264,1.47917376938276,"8"
1.97944071190431,1.45470038698986,"9"
1.73591247550211,1.69728474006988,"8"
1.67776868562214,1.61497509260662,"9"
1.90440955245868,1.76945525282063,"8"
1.71915123728103,1.51250641969964,"9"
1.75597811606713,1.59166596238501,"8"
1.64327391516417,1.46075630644336,"9"
1.87241019401699,1.42616942026652,"8"
1.70386953302659,1.60340243265964,"9"
1.69640909461305,1.52202414013445,"8"
2.05836782138794,1.65383403156884,"9"
1.83728257170878,1.46515920516104,"8"
1.92498213774524,1.64352191765793,"9"
1.9195118129719,1.47167166592553,"8"
2.0544321371708,1.60889619276859,"9"
2.05882259132341,1.67605803734623,"8"
2.02541017672047,1.54920852500945,"9"
2.13385966327041,1.6092949513346,"8"
2.01892967475578,1.51496641933918,"9"
1.948220834136,1.49886975404806,"8"
1.7405725454446,1.59858984816819,"9"
1.931463498855,1.79602749007754,"8"
2.03799612494185,1.50530202211812,"9"
1.66379532217979,1.49153988007456,"8"
2.0254439287819,1.68500601677224,"9"
1.85178760439157,1.51789290751331,"8"
2.01156641007401,1.55052089518867,"9"
1.94017157843336,1.57040163679048,"8"
1.73478704178706,1.53204467697069,"9"
1.61846286454238,1.49640347566456,"8"
1.79919637064449,1.58867147695273,"9"
1.88664756994694,1.54971588603221,"8"
1.64674316043965,1.5182789043989,"9"
2.07772581675089,1.49174817735329,"8"
1.88471940648742,1.47316980143078,"9"
2.19726578076371,1.50860959887505,"8"
1.91390726319514,1.63846111195162,"9"
2.09256226406432,1.64679444339126,"8"
1.59062471007928,1.56975570055656,"9"
1.81678505940363,1.60639955629595,"8"
1.64923595776781,1.58939513089135,"9"
1.8838137947023,1.64198240302503,"8"
1.97561828419566,1.71317404243164,"9"
1.90652751130983,1.69637929522432,"8"
1.8978747264482,1.73081770017743,"9"
2.04183031246066,1.60504819047637,"8"
2.03863926278427,1.6089948757086,"9"
2.1703870606143,1.51172734834254,"8"
1.972781032091,1.64325536265969,"9"
1.82553327665664,1.49025601232424,"8"
1.92895227787084,1.76137412260287,"9"
2.005416020751,1.71460791598074,"8"
1.78067888948135,1.5444434104953,"9"
1.88133728108369,1.46609105602838,"8"
1.64837562665343,1.46176126101054,"9"
1.86294148582965,1.70819936916232,"8"
1.82173231523484,1.81410574926995,"9"
2.02454516524449,1.65566029180773,"8"
2.09163944958709,1.59848463828675,"9"
1.92273567803205,1.6204043998383,"8"
1.65732962405309,1.56917173848487,"9"
1.93541955272667,1.52427488113754,"8"
1.95914917788468,1.72997897411697,"9"
1.84672856610268,1.61693170913495,"8"
1.77879813569598,1.44257476800121,"9"
1.98168969224208,1.66074828538112,"8"
1.66563247353769,1.57852261876687,"9"
1.69779514800757,1.49660959690809,"8"
1.82070337235927,1.43255645353347,"9"
1.65750588010996,1.64085941286758,"8"
2.0155856332276,1.61298331934959,"9"
1.85011181281879,1.52195964418352,"8"
1.75060181971639,1.42064183987677,"9"
1.70134850475005,1.48609293545596,"8"
1.79872510046698,1.48618414150551,"9"
1.74618563777767,1.60859647826292,"8"
1.82919566333293,1.58971772007644,"9"
1.63881739298813,1.51304135741666,"8"
2.12797663360834,1.47929822038859,"9"
2.10770428320392,1.5841139074415,"8"
1.79104138957337,1.4384624409955,"9"
1.9776986639481,1.53623627815396,"8"
2.02254531043581,1.54764983281493,"9"
1.79073917446659,1.68542140736245,"8"
1.92213376890868,1.67435252028517,"9"
1.92735361796804,1.44809235809371,"8"
1.78632786148227,1.51029221238568,"9"
1.92435017740353,1.57100980952382,"8"
1.82202687347307,1.74237276208587,"9"
1.73302310402505,1.49471965399571,"8"
2.00084850285202,1.57032157168724,"9"
1.81264967378229,1.68909267676063,"8"
1.99180701957085,1.6968284055125,"9"
1.61897086421959,1.55401409757324,"8"
1.9485054926481,1.80605436409824,"9"
2.15617735264822,1.51632662643678,"8"
1.63538094726391,1.50281037590466,"9"
1.78121915156953,1.49750498370267,"8"
1.84070762456394,1.82354555083439,"9"
1.88220764417202,1.42008699094877,"8"
1.77973109832964,1.5183105812408,"9"
2.16755171399563,1.48237906689756,"8"
2.15001390012912,1.54325313018635,"9"
1.81795797939412,1.46611259216443,"8"
1.88760842545889,1.41050295452587,"9"
1.62941588857211,1.56742487302981,"8"
1.98481035465375,1.7349475143943,"9"
1.73300986667163,1.59242096859962,"8"
1.94142460613512,1.51056375484914,"9"
2.11609170492738,1.55123148430139,"8"
2.03785011102445,1.67334531191736,"9"
2.01020663417876,1.75983498073183,"8"
1.70661761937662,1.5744127204176,"9"
1.96994653553701,1.80818908885121,"8"
1.72228783927857,1.70444107861258,"9"
1.95081253279931,1.51914241947234,"8"
2.00124859157949,1.61107157324441,"9"
1.6879142455291,1.66389562948607,"8"
1.67924392223358,1.45066681774333,"9"
1.89939496410079,1.59940989003517,"8"
1.79517307924106,1.63202809812501,"9"
1.9107229874935,1.83400557902642,"8"
1.9370545046404,1.7958555879537,"9"
1.85387175157666,1.43388215908781,"8"
1.75413106568157,1.71972279334441,"9"
1.89300054078921,1.55310894981958,"8"
1.8117794310674,1.68057415043004,"9"
1.88843124196864,1.87055495139211,"8"
1.77922850218601,1.65129292141646,"9"
1.90206864639186,1.69336620010436,"8"
2.02299059275537,1.68021138655022,"9"
1.75382892577908,1.62591862645932,"8"
1.76900712912903,1.72378934305161,"9"
1.65416870336048,1.5793434406165,"8"
1.9120534393005,1.54393238215707,"9"
1.64440367743372,1.58234074702486,"8"
1.7234907625243,1.47891885987483,"9"
1.91857957001776,1.54107779650949,"8"
